DISTRICT,ROUTE,ROUTE_SFX,COUNTY,PM_PFX,PM,PM_SFX,LOCATION,BACK_PEAK_HOUR,BACK_PEAK_MADT,BACK_AADT,AHEAD_PEAK_HOUR,AHEAD_PEAK_MADT,AHEAD_AADT,Date,ANNUAL_AVG_TEMPERATURE,ANOMALY_TEMPERATURE,PRECIPITATION,ANOMALY_PRECIPITATION
7.0,5,,LA,R,77.958,,SMOKEY BEAR ROAD ,9200.0,80000.0,72000.0,9800.0,80000.0,70000.0,2017,64.1,0.7,13.69,1.45
7.0,5,,LA,R,81.487,,SOUTH JCT. RTE. 138,9800.0,80000.0,70000.0,8900.0,77000.0,69000.0,2017,64.1,0.7,13.69,1.45
7.0,5,,LA,R,81.757,,QUAIL LAKE ROAD ,8900.0,77000.0,69000.0,9100.0,77000.0,69000.0,2017,64.1,0.7,13.69,1.45
7.0,5,,LA,R,82.103,,NORTH JCT. RTE. 138,9100.0,77000.0,69000.0,9600.0,81000.0,73000.0,2017,64.1,0.7,13.69,1.45
7.0,5,,LA,R,85.801,,GORMAN ROAD ,9600.0,81000.0,73000.0,9900.0,83000.0,74000.0,2017,64.1,0.7,13.69,1.45
7.0,5,,LA,R,88.566,,FRAZIER MOUNTAIN PARK ROAD ,9900.0,83000.0,74000.0,9900.0,85000.0,76000.0,2017,64.1,0.7,13.69,1.45
7.0,5,,LA,R,88.605,,LOS ANGELES/KERN COUNTY LINE,9900.0,85000.0,76000.0,,,,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,R,2.155,,"SANTA MONICA, JCT. RTE. 1",,,,11500.0,154000.0,150000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,R,3.21,,"SANTA MONICA, CLOVERFIELD BOULEVARD ",11500.0,154000.0,150000.0,14400.0,192000.0,188000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,R,4.242,,"SANTA MONICA, CENTINELA AVE/PICO BLVD ",14400.0,192000.0,188000.0,14400.0,199000.0,194000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,R,4.51,,"LOS ANGELES, BUNDY DRIVE ",14400.0,199000.0,194000.0,17200.0,244000.0,238000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,R,5.454,,"LOS ANGELES, JCT. RTE. 405",17200.0,244000.0,238000.0,18300.0,255000.0,251000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,R,6.402,,"LOS ANGELES, OVERLAND AVENUE ",18300.0,255000.0,251000.0,15900.0,249000.0,247000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,R,7.207,,"LOS ANGELES, NATIONAL BOULEVARD ",15900.0,249000.0,247000.0,17400.0,265000.0,263000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,R,7.915,,"LOS ANGELES, ROBERTSON BOULEVARD ",17400.0,265000.0,263000.0,17700.0,261000.0,260000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,R,8.965,,"LOS ANGELES, JCT. RTE. 187",17700.0,261000.0,260000.0,20000.0,284000.0,280000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,R,10.43,,"LOS ANGELES, LA BREA AVENUE ",20000.0,284000.0,280000.0,22100.0,305000.0,294000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,R,11.391,,"LOS ANGELES, CRENSHAW BOULEVARD ",22100.0,305000.0,294000.0,23200.0,327000.0,322000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,R,12.319,,"LOS ANGELES, ARLINGTON AVENUE ",23200.0,327000.0,322000.0,23400.0,353000.0,336000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,R,12.82,,"LOS ANGELES, WESTERN AVENUE ",23400.0,353000.0,336000.0,24000.0,365000.0,347000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,R,13.303,,"LOS ANGELES, NORMANDIE AVENUE ",24000.0,365000.0,347000.0,24300.0,371000.0,354000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,R,13.803,,"LOS ANGELES, VERMONT AVENUE ",24300.0,371000.0,354000.0,24600.0,375000.0,355000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,,14.25,,"LOS ANGELES, HOOVER STREET ",24600.0,375000.0,355000.0,24500.0,370000.0,350000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,,14.836,,"LOS ANGELES, JCT. RTE. 110",24500.0,370000.0,350000.0,20300.0,265000.0,259000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,,15.8,,"LOS ANGELES, LOS ANGELES STREET ",20300.0,265000.0,259000.0,20600.0,267000.0,260000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,,16.38,,"LOS ANGELES, SAN PEDRO ST/CENTRAL AVE ",20600.0,267000.0,260000.0,22600.0,295000.0,286000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,,17.35,,"LOS ANGELES, ALAMEDA STREET ",22900.0,295000.0,286000.0,23700.0,303000.0,294000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,,17.71,,"LOS ANGELES, SANTA FE AVENUE ",23700.0,303000.0,294000.0,25500.0,320000.0,311000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,,18.394,,"LOS ANGELES, JCT. RTE. 5",25500.0,320000.0,311000.0,13300.0,209000.0,198000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,,18.395,,BREAK IN ROUTE,,,,,,,2017,64.1,0.7,13.69,1.45
7.0,10,S,LA,,16.968,,"LOS ANGELES, BEGIN BUSWAY AT ALAMEDA ST",,,,830.0,9000.0,8600.0,2017,64.1,0.7,13.69,1.45
7.0,10,S,LA,,17.5,,"LOS ANGELES, JCT.  RTE.  101/BUS PLAZA ",830.0,9000.0,8600.0,1400.0,13400.0,12400.0,2017,64.1,0.7,13.69,1.45
7.0,10,S,LA,,18.41,,"LOS ANGELES, JCT. RTE. 5",1400.0,13400.0,12400.0,1700.0,14900.0,13700.0,2017,64.1,0.7,13.69,1.45
7.0,10,S,LA,,21.415,,"ALHAMBRA, JCT. RTE. 710",1700.0,14900.0,13700.0,3350.0,35500.0,35000.0,2017,64.1,0.7,13.69,1.45
7.0,10,S,LA,,25.208,,"ALHAMBRA, DEL MAR AVENUE ",3350.0,35500.0,35000.0,2650.0,33000.0,32000.0,2017,64.1,0.7,13.69,1.45
7.0,10,S,LA,,28.19,,"EL MONTE, CONNECT TO SAN BERNARDINO FWY",2650.0,33000.0,32000.0,60.0,690.0,680.0,2017,64.1,0.7,13.69,1.45
7.0,10,S,LA,,28.613,,"EL MONTE, EL MONTE BUS STA/SNTA ANITA END OF BUSWAY",60.0,690.0,680.0,,,,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,,19.071,,BREAK IN ROUTE,,,,,,,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,,19.072,,"LOS ANGELES, SOTO STREET ",13300.0,209000.0,198000.0,14600.0,228000.0,218000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,,20.222,,CITY TERRACE DRIVE ,14600.0,228000.0,218000.0,13900.0,218000.0,208000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,,21.382,,"MONTEREY PARK, JCT. RTE. 710",13900.0,218000.0,208000.0,12800.0,206000.0,203000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,,22.312,,"ALHAMBRA, FREMONT AVENUE ",12800.0,206000.0,203000.0,13100.0,211000.0,209000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,,23.326,,"ALHAMBRA, ATLANTIC BOULEVARD ",13100.0,211000.0,209000.0,13200.0,214000.0,211000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,,23.985,,"ALHAMBRA, GARFIELD AVENUE ",13200.0,214000.0,211000.0,13800.0,224000.0,221000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,,24.831,,"MONTEREY PARK, NEW AVENUE ",13800.0,224000.0,221000.0,14000.0,230000.0,227000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,,25.327,,"SOUTH SAN GABRIEL, DEL MAR AVENUE ",14000.0,230000.0,227000.0,13800.0,228000.0,225000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,,25.837,,"ROSEMEAD, SAN GABRIEL BOULEVARD ",13800.0,228000.0,225000.0,13500.0,224000.0,220000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,,26.34,,"ROSEMEAD, WALNUT GROVE AVENUE ",13500.0,224000.0,220000.0,13400.0,222000.0,219000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,,26.857,,"EL MONTE, JCT. RTE. 164",13400.0,222000.0,219000.0,14800.0,214000.0,205000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,,27.963,,"EL MONTE, TEMPLE CITY BLVD/BALDWIN AVE",14800.0,214000.0,205000.0,16900.0,246000.0,236000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,,28.673,,"EL MONTE, SANTA ANITA AVENUE ",16900.0,246000.0,236000.0,16700.0,243000.0,233000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,,29.545,,"EL MONTE, VALLEY BOULEVARD/PECK ROAD ",16700.0,243000.0,233000.0,15500.0,231000.0,222000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,,30.581,,"EL MONTE, GARVEY AVENUE ",15500.0,231000.0,222000.0,16500.0,246000.0,235000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,,31.151,,"BALDWIN PARK, JCT. RTE. 605",16500.0,246000.0,235000.0,15200.0,243000.0,222000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,,31.54,,"BALDWIN PARK, BESS AVENUE/ FRAZIER STREET ",15200.0,243000.0,222000.0,13800.0,221000.0,202000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,,32.218,,"BALDWIN PARK, BALDWIN PARK BOULEVARD ",13800.0,221000.0,202000.0,13100.0,210000.0,191000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,,32.657,,"BALDWIN PARK, FRANCISQUITO AVENUE ",13100.0,210000.0,191000.0,11800.0,189000.0,172000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,,33.351,,"BALDWIN PARK, PUENTE AVENUE ",11800.0,189000.0,172000.0,12000.0,192000.0,174000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,,34.457,,"WEST COVINA, ORANGE/ PACIFIC AVENUES ",12000.0,192000.0,174000.0,12900.0,205000.0,187000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,,35.402,,"WEST COVINA, CALIFORNIA/VINCENT AVENUES ",12900.0,205000.0,187000.0,13900.0,219000.0,200000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,,36.5,,"WEST COVINA, AZUSA AVENUE ",13900.0,219000.0,200000.0,15300.0,240000.0,219000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,,37.48,,"WEST COVINA, CITRUS STREET ",15300.0,240000.0,219000.0,15600.0,241000.0,221000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,,38.008,,"WEST COVINA, BARRANCA STREET ",15600.0,241000.0,221000.0,15500.0,234000.0,224000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,,38.509,,"WEST COVINA, GRAND AVENUE ",15500.0,234000.0,224000.0,15000.0,224000.0,215000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,,38.969,,"WEST COVINA, HOLT AVENUE ",15000.0,224000.0,215000.0,15200.0,226000.0,217000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,,40.457,,VIA VERDE ,15200.0,226000.0,217000.0,15200.0,224000.0,216000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,,42.443,,"POMONA, JCT. RTES. 57/71",15200.0,224000.0,216000.0,19400.0,275000.0,266000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,,43.658,,"POMONA, FAIRPLEX DRIVE ",19400.0,275000.0,266000.0,19200.0,276000.0,267000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,,44.185,,"POMONA, DUDLEY STREET ",19200.0,276000.0,267000.0,19000.0,277000.0,268000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,,45.277,,"POMONA, WHITE AVENUE ",19000.0,277000.0,268000.0,18100.0,269000.0,259000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,,45.726,,"POMONA, GAREY AVENUE ",18100.0,269000.0,259000.0,18800.0,284000.0,273000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,,46.405,,"POMONA, TOWNE AVENUE ",18800.0,284000.0,273000.0,18300.0,290000.0,278000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,,47.737,,"POMONA, INDIAN HILL BOULEVARD ",18300.0,290000.0,278000.0,19300.0,289000.0,278000.0,2017,64.1,0.7,13.69,1.45
7.0,10,,LA,,48.265,,LOS ANGELES/SAN BERNARDINO COUNTY LINE,19300.0,289000.0,278000.0,,,,2017,64.1,0.7,13.69,1.45
7.0,14,U,LA,,24.3,,NORTH JCT. RTE. 5,,,,1600.0,7900.0,7700.0,2017,64.1,0.7,13.69,1.45
7.0,14,U,LA,T,27.895,,PLACERITA CYN RD,2200.0,16400.0,15800.0,2600.0,18600.0,18000.0,2017,64.1,0.7,13.69,1.45
7.0,14,U,LA,,29.847,,FRIENDLY VALLEY PARKWAY,2800.0,20500.0,19800.0,,,,2017,64.1,0.7,13.69,1.45
7.0,14,,LA,R,24.788,,SOUTH JCT. RTE. 5,,,,12800.0,187000.0,181000.0,2017,64.1,0.7,13.69,1.45
7.0,14,,LA,R,27.048,,"SANTA CLARITA, SAN FERNANDO ROAD ",12800.0,187000.0,181000.0,11700.0,170000.0,165000.0,2017,64.1,0.7,13.69,1.45
7.0,14,,LA,R,28.08,,"SANTA CLARITA, PLACERITA CANYON ROAD ",11700.0,170000.0,165000.0,11000.0,160000.0,155000.0,2017,64.1,0.7,13.69,1.45
7.0,14,,LA,R,29.675,,"SANTA CLARITA, GOLDEN VALLEY ROAD ",11000.0,160000.0,155000.0,10900.0,158000.0,153000.0,2017,64.1,0.7,13.69,1.45
7.0,14,,LA,R,30.811,,SIERRA HIGHWAY ,10900.0,158000.0,153000.0,9000.0,120000.0,119000.0,2017,64.1,0.7,13.69,1.45
7.0,14,,LA,,33.423,,"SANTA CLARITA, SAND CANYON ROAD ",9000.0,120000.0,119000.0,8100.0,109000.0,108000.0,2017,64.1,0.7,13.69,1.45
7.0,14,,LA,,35.712,,"SANTA CLARITA, SHADOW PINES BLVD/SOLEDAD RD ",8100.0,109000.0,108000.0,7800.0,110000.0,105000.0,2017,64.1,0.7,13.69,1.45
7.0,14,,LA,,39.854,,AGUA DULCE CANYON ROAD ,7800.0,110000.0,105000.0,7600.0,108000.0,103000.0,2017,64.1,0.7,13.69,1.45
7.0,14,,LA,,43.288,,ESCONDIDO CANYON ROAD ,7600.0,108000.0,103000.0,7600.0,108000.0,102000.0,2017,64.1,0.7,13.69,1.45
7.0,14,,LA,,46.759,,WARD ROAD ,7600.0,108000.0,102000.0,7700.0,109000.0,104000.0,2017,64.1,0.7,13.69,1.45
7.0,14,,LA,R,48.607,,CROWN VALLEY ROAD ,7700.0,109000.0,104000.0,7700.0,110000.0,104000.0,2017,64.1,0.7,13.69,1.45
7.0,14,,LA,R,50.746,,SANTIAGO ROAD ,7700.0,110000.0,104000.0,7800.0,111000.0,105000.0,2017,64.1,0.7,13.69,1.45
7.0,14,,LA,R,52.172,,SOLEDAD CANYON ROAD/SIERRA HIGHWAY ,7800.0,111000.0,105000.0,8000.0,112000.0,105000.0,2017,64.1,0.7,13.69,1.45
7.0,14,,LA,R,54.543,,ANGELES FOREST HIGHWAY ,8000.0,112000.0,105000.0,6000.0,85000.0,80000.0,2017,64.1,0.7,13.69,1.45
7.0,14,,LA,R,58.172,,"PALMDALE, AVENUE S ",6000.0,85000.0,80000.0,6900.0,85000.0,84000.0,2017,64.1,0.7,13.69,1.45
7.0,14,,LA,R,59.803,,"PALMDALE, SOUTH JCT. RTE. 138",6900.0,85000.0,84000.0,7400.0,90000.0,89000.0,2017,64.1,0.7,13.69,1.45
7.0,14,,LA,R,61.766,,"PALMDALE, 10TH STREET WEST ",7400.0,90000.0,89000.0,7500.0,91000.0,89000.0,2017,64.1,0.7,13.69,1.45
7.0,14,,LA,R,63.671,,"PALMDALE, AVENUE N ",7500.0,91000.0,89000.0,8100.0,96000.0,94000.0,2017,64.1,0.7,13.69,1.45
7.0,14,,LA,R,64.678,,"LANCASTER, COLUMBIA WAY/AVENUE M ",8100.0,96000.0,94000.0,7900.0,93000.0,91000.0,2017,64.1,0.7,13.69,1.45
7.0,14,,LA,R,65.683,,"LANCASTER, AVENUE L ",7900.0,93000.0,91000.0,6700.0,78000.0,76000.0,2017,64.1,0.7,13.69,1.45
7.0,14,,LA,R,66.73,,"LANCASTER, AVENUE K ",6700.0,78000.0,76000.0,5500.0,63000.0,62000.0,2017,64.1,0.7,13.69,1.45
7.0,14,,LA,R,67.39,,"LANCASTER, AVENUE J-8/20TH STREET WEST ",5500.0,63000.0,62000.0,4000.0,46000.0,45000.0,2017,64.1,0.7,13.69,1.45
7.0,14,,LA,R,67.957,,"LANCASTER, AVENUE J ",4000.0,46000.0,45000.0,4600.0,52000.0,51000.0,2017,64.1,0.7,13.69,1.45
7.0,14,,LA,R,68.965,,"LANCASTER, AVENUE I ",4600.0,52000.0,51000.0,3950.0,44500.0,43500.0,2017,64.1,0.7,13.69,1.45
7.0,14,,LA,R,69.991,,"LANCASTER, AVENUE H ",3950.0,44500.0,43500.0,3600.0,43000.0,42000.0,2017,64.1,0.7,13.69,1.45
7.0,14,,LA,R,70.992,,AVENUE G ,3600.0,43000.0,42000.0,3600.0,42500.0,41500.0,2017,64.1,0.7,13.69,1.45
7.0,14,,LA,R,71.995,,AVENUE F ,3600.0,42500.0,41500.0,3500.0,41500.0,40000.0,2017,64.1,0.7,13.69,1.45
7.0,14,,LA,R,74.003,,NORTH JCT. RTE. 138,3500.0,41500.0,40000.0,3300.0,38500.0,37500.0,2017,64.1,0.7,13.69,1.45
7.0,14,,LA,R,77.008,,"AVENUE A, LOS ANGELES/KERN COUNTY LINE",3300.0,38500.0,37500.0,,,,2017,64.1,0.7,13.69,1.45
7.0,18,,LA,,0.0,,SAN BERNARDINO/LOS ANGELES COUNTY LINE,,,,460.0,5700.0,5200.0,2017,64.1,0.7,13.69,1.45
7.0,18,,LA,,4.5,,JCT. RTE. 138,600.0,7600.0,7000.0,,,,2017,64.1,0.7,13.69,1.45
7.0,22,,LA,,0.0,,"LONG BEACH, JCT. RTE. 1",,,,5400.0,65000.0,62000.0,2017,64.1,0.7,13.69,1.45
7.0,22,,LA,,0.084,,"LONG BEACH, BELLFLOWER BOULEVARD",5400.0,65000.0,62000.0,5500.0,67000.0,64000.0,2017,64.1,0.7,13.69,1.45
7.0,22,,LA,,1.142,,"LONG BEACH, STUDEBAKER ROAD",6100.0,74000.0,70000.0,8700.0,105000.0,100000.0,2017,64.1,0.7,13.69,1.45
7.0,22,,LA,,1.467,,LOS ANGELES/ORANGE COUNTY  LINE,8700.0,105000.0,100000.0,,,,2017,64.1,0.7,13.69,1.45
7.0,23,,LA,,0.0,,JCT. RTE. 1,,,,70.0,540.0,510.0,2017,64.1,0.7,13.69,1.45
7.0,23,,LA,,4.791,,SOUTH JUNCTION MULHOLLAND HIGHWAY,120.0,930.0,880.0,140.0,1100.0,1050.0,2017,64.1,0.7,13.69,1.45
7.0,23,,LA,,6.711,,NORTH JUNCTION MULHOLLAND HIGHWAY,140.0,1100.0,1050.0,270.0,2200.0,2100.0,2017,64.1,0.7,13.69,1.45
7.0,23,,LA,,8.9,,LOS ANGELES/VENTURA COUNTY LINE,270.0,2200.0,2100.0,,,,2017,64.1,0.7,13.69,1.45
7.0,27,,LA,,0.0,,JCT. RTE. 1,,,,1900.0,16700.0,15200.0,2017,64.1,0.7,13.69,1.45
7.0,27,,LA,,4.31,,OLD TOPANGA CANYON ROAD,2000.0,18600.0,17100.0,1900.0,18300.0,16900.0,2017,64.1,0.7,13.69,1.45
7.0,27,,LA,,11.06,,"LOS ANGELES, MULHOLLAND DRIVE",1550.0,15700.0,14700.0,2550.0,27000.0,26000.0,2017,64.1,0.7,13.69,1.45
7.0,27,,LA,,12.276,,"LOS ANGELES, VENTURA BOULEVARD",2900.0,33000.0,32000.0,5300.0,62000.0,60000.0,2017,64.1,0.7,13.69,1.45
7.0,27,,LA,,12.43,,"LOS ANGELES, JCT. RTE. 101",5300.0,62000.0,60000.0,4100.0,53000.0,52000.0,2017,64.1,0.7,13.69,1.45
7.0,27,,LA,,14.05,,"LOS ANGELES, VANOWEN STREET",3000.0,37500.0,37000.0,3250.0,39500.0,39000.0,2017,64.1,0.7,13.69,1.45
7.0,27,,LA,,14.55,,"LOS ANGELES, SHERMAN WAY",3400.0,40500.0,40000.0,3300.0,38000.0,37500.0,2017,64.1,0.7,13.69,1.45
7.0,27,,LA,,15.83,,"LOS ANGELES, ROSCOE BOULEVARD",2900.0,33000.0,32000.0,4250.0,47000.0,46000.0,2017,64.1,0.7,13.69,1.45
7.0,27,,LA,,18.629,,"LOS ANGELES, DEVONSHIRE STREET",3850.0,41500.0,40500.0,3900.0,41000.0,40000.0,2017,64.1,0.7,13.69,1.45
7.0,27,,LA,,20.062,,"LOS ANGELES, JCT. RTE. 118",4500.0,46000.0,45000.0,,,,2017,64.1,0.7,13.69,1.45
12.0,39,,LA,D,17.34,,ROSECRANS AVE,4050.0,50000.0,45000.0,3900.0,49000.0,44000.0,2017,64.1,0.7,13.69,1.45
7.0,39,,LA,,17.813,,SAN GABRIEL RIVER BRIDGE,,,,490.0,2900.0,2350.0,2017,64.1,0.7,13.69,1.45
7.0,39,,LA,,19.73,,MORRIS DAM ROAD,490.0,2900.0,2350.0,430.0,2550.0,2100.0,2017,64.1,0.7,13.69,1.45
7.0,39,,LA,,25.71,,EAST FORK ROAD,330.0,1950.0,1600.0,390.0,2300.0,1850.0,2017,64.1,0.7,13.69,1.45
7.0,39,,LA,,32.49,,COLD BROOK RANGER STATION,50.0,270.0,220.0,50.0,270.0,220.0,2017,64.1,0.7,13.69,1.45
7.0,39,,LA,,38.15,,CRYSTAL LAKE ROAD,30.0,180.0,150.0,20.0,140.0,110.0,2017,64.1,0.7,13.69,1.45
7.0,39,,LA,,44.4,,"ISLIP SADDLE, JCT. RTE. 2",20.0,140.0,110.0,,,,2017,64.1,0.7,13.69,1.45
7.0,47,,LA,R,0.0,,"LOS ANGELES, JCT. RTE. 110",,,,5400.0,56000.0,53000.0,2017,64.1,0.7,13.69,1.45
7.0,47,,LA,R,0.43,,"LOS ANGELES, HARBOR BOULEVARD",5400.0,56000.0,53000.0,5300.0,55000.0,53000.0,2017,64.1,0.7,13.69,1.45
7.0,47,,LA,,2.302,,"LOS ANGELES, VINCENT THOMAS BRIDGE",5300.0,55000.0,53000.0,1650.0,14900.0,13800.0,2017,64.1,0.7,13.69,1.45
7.0,47,,LA,,3.497,,"LONG BEACH, OCEAN BOULEVARD",1650.0,14900.0,13800.0,1650.0,14900.0,13800.0,2017,64.1,0.7,13.69,1.45
7.0,47,,LA,,3.576,,"LONG BEACH, NEW DOCK STREET",1650.0,14900.0,13800.0,2100.0,18200.0,16900.0,2017,64.1,0.7,13.69,1.45
7.0,47,,LA,,3.88,,"LONG BEACH, HEIM LIFT BRIDGE",2100.0,18200.0,16900.0,2100.0,18200.0,16900.0,2017,64.1,0.7,13.69,1.45
7.0,47,,LA,,4.565,,"LOS ANGELES, JCT. RTE. 103",2100.0,18200.0,16900.0,,,,2017,64.1,0.7,13.69,1.45
7.0,57,,LA,R,0.0,,ORANGE/LOS ANGELES COUNTY LINE,,,,15200.0,215000.0,212000.0,2017,64.1,0.7,13.69,1.45
7.0,57,,LA,R,0.912,,"DIAMOND BAR, BREA CANYON ROAD ",15200.0,215000.0,212000.0,14500.0,222000.0,219000.0,2017,64.1,0.7,13.69,1.45
7.0,57,,LA,R,1.937,,"DIAMOND BAR, DIAMOND BAR BOULEVARD ",14500.0,222000.0,219000.0,13400.0,207000.0,205000.0,2017,64.1,0.7,13.69,1.45
7.0,57,,LA,R,3.167,,"DIAMOND BAR, PATHFINDER ROAD ",13400.0,207000.0,205000.0,13800.0,210000.0,208000.0,2017,64.1,0.7,13.69,1.45
7.0,57,,LA,R,4.296,R,"DIAMOND BAR, BEGIN RIGHT ALIGN",,,,6900.0,105000.0,104000.0,2017,64.1,0.7,13.69,1.45
7.0,57,,LA,R,4.518,R,"DIAMOND BAR, N JCT. RTE. 60, END RIGHT ALIGN",6900.0,105000.0,104000.0,,,,2017,64.1,0.7,13.69,1.45
7.0,57,,LA,R,4.296,L,"DIAMOND BAR, BEGIN LEFT ALIGN",,,,6900.0,105000.0,104000.0,2017,64.1,0.7,13.69,1.45
7.0,57,,LA,R,4.518,L,"DIAMOND BAR, S JCT. RTE. 60, END LEFT ALIGN",6900.0,105000.0,104000.0,,,,2017,64.1,0.7,13.69,1.45
7.0,57,,LA,,4.977,,"DIAMOND BAR, SUNSET CROSSING ROAD ",9600.0,135000.0,130000.0,10700.0,151000.0,145000.0,2017,64.1,0.7,13.69,1.45
7.0,57,,LA,,6.168,,"POMONA, TEMPLE AVENUE ",10700.0,151000.0,145000.0,12100.0,163000.0,157000.0,2017,64.1,0.7,13.69,1.45
7.0,57,,LA,R,7.719,,"POMONA, JCT. RTES. 10/71",12100.0,163000.0,157000.0,13800.0,180000.0,171000.0,2017,64.1,0.7,13.69,1.45
7.0,57,,LA,R,8.711,,"POMONA, VIA VERDE/RAGING WATERS DRIVE ",13800.0,180000.0,171000.0,13900.0,177000.0,171000.0,2017,64.1,0.7,13.69,1.45
7.0,57,,LA,R,10.272,,"SAN DIMAS, COVINA AVENUE ",13900.0,177000.0,171000.0,12900.0,166000.0,161000.0,2017,64.1,0.7,13.69,1.45
7.0,57,,LA,R,10.794,,"SAN DIMAS, ARROW HIGHWAY ",12900.0,166000.0,161000.0,12000.0,157000.0,151000.0,2017,64.1,0.7,13.69,1.45
7.0,57,,LA,R,11.284,R,"GLENDORA, BEGIN RIGHT ALIGN",,,,6000.0,79000.0,76000.0,2017,64.1,0.7,13.69,1.45
7.0,57,,LA,R,11.791,R,"GLENDORA, JCT. RTE. 210",6000.0,79000.0,76000.0,6000.0,79000.0,76000.0,2017,64.1,0.7,13.69,1.45
7.0,57,,LA,R,12.303,R,"GLENDORA, END RIGHT ALIGN",6000.0,79000.0,76000.0,,,,2017,64.1,0.7,13.69,1.45
7.0,57,,LA,R,11.284,L,"GLENDORA, BEGIN LEFT ALIGN",,,,6000.0,79000.0,76000.0,2017,64.1,0.7,13.69,1.45
7.0,57,,LA,R,12.212,L,"GLENDORA, END LEFT ALIGN",6000.0,79000.0,76000.0,,,,2017,64.1,0.7,13.69,1.45
7.0,60,,LA,,0.0,,"LOS ANGELES, JCT. RTE. 10",,,,11700.0,183000.0,180000.0,2017,64.1,0.7,13.69,1.45
7.0,60,,LA,R,0.545,,"LOS ANGELES, JCT. RTE. 5",11700.0,183000.0,180000.0,14500.0,226000.0,217000.0,2017,64.1,0.7,13.69,1.45
7.0,60,,LA,R,1.475,,"LOS ANGELES, LORENA STREET ",14500.0,226000.0,217000.0,14900.0,232000.0,223000.0,2017,64.1,0.7,13.69,1.45
7.0,60,,LA,R,1.936,,"LOS ANGELES, INDIANA STREET ",14900.0,232000.0,223000.0,16400.0,249000.0,239000.0,2017,64.1,0.7,13.69,1.45
